,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
papain_and_S8B_3054_4,papain,S8B_3054,0.484,4409,0.73,0.941,0.772,96.168,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.7212644,0.0,0.0,47245,8
papain_and_S8B_3054_5,papain,S8B_3054,0.576,4689,0.808,0.947,0.835,96.65,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.780234,0.0,0.0,47245,8
papain_and_BSA_1,papain,BSA,0.0,0,0.152,0.715,0.264,91.306,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,18.111982,14.550485094002859,95.73947291750795,47245,5306
papain_and_BSA_2,papain,BSA,0.0,0,0.188,0.721,0.295,91.144,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,15.112911,14.334596578326261,94.31896682672891,47245,5306
papain_and_BSA_3,papain,BSA,0.0,0,0.246,0.727,0.342,91.026,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.824346,14.535941297318168,95.64377745307388,47245,5306
papain_and_BSA_4,papain,BSA,0.0,0,0.134,0.67,0.241,90.048,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,11.332861,15.366413675867332,101.10813051630036,47245,5306
papain_and_BSA_5,papain,BSA,0.0,0,0.179,0.7,0.283,90.284,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,13.982731,14.873949391687512,97.86780755156937,47245,5306
papain_and_M36_8_1,papain,M36_8,0.134,2792,0.389,0.914,0.494,91.34,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.0257387,4.331034211306097,28.49739578435384,47245,90
papain_and_M36_8_2,papain,M36_8,0.214,1808,0.366,0.912,0.475,92.638,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.6647387,0.0,0.0,47245,90
papain_and_M36_8_3,papain,M36_8,0.139,2838,0.378,0.913,0.485,92.133,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.921621,1.6207938318326964,10.664520541075776,47245,90
papain_and_M36_8_4,papain,M36_8,0.192,2220,0.365,0.914,0.474,91.39,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.14945,0.0,0.0,47245,90
papain_and_M36_8_5,papain,M36_8,0.129,2708,0.368,0.911,0.476,91.797,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.4418855,0.9127849546198434,6.005954432292693,47245,90
papain_and_Pepsin_770_1,papain,Pepsin_770,0.194,2185,0.405,0.919,0.508,91.807,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,3.6801188,0.0,0.0,47245,11
papain_and_Pepsin_770_2,papain,Pepsin_770,0.21,1916,0.37,0.915,0.479,91.788,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.6547356,0.0,0.0,47245,11
papain_and_Pepsin_770_3,papain,Pepsin_770,0.298,2859,0.517,0.925,0.599,93.484,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.7109714,0.0,0.0,47245,11
papain_and_Pepsin_770_4,papain,Pepsin_770,0.227,1840,0.374,0.915,0.482,91.446,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.2840395,0.4543725822428103,2.9896866840558642,47245,11
papain_and_Pepsin_770_5,papain,Pepsin_770,0.235,2179,0.411,0.917,0.512,91.532,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.101817,0.0,0.0,47245,11
papain_and_Thermolysin_1166_1,papain,Thermolysin_1166,0.278,2502,0.474,0.922,0.564,93.126,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.3972077,0.0,0.0,47245,92
papain_and_Thermolysin_1166_2,papain,Thermolysin_1166,0.275,2836,0.509,0.925,0.592,94.069,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.5838127,0.0,0.0,47245,92
papain_and_Thermolysin_1166_3,papain,Thermolysin_1166,0.21,2759,0.464,0.921,0.555,93.227,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.227071,4.0052064738693085,26.353510158371552,47245,92
papain_and_Thermolysin_1166_4,papain,Thermolysin_1166,0.429,4573,0.697,0.939,0.745,95.939,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.2072477,0.0,0.0,47245,92
papain_and_Thermolysin_1166_5,papain,Thermolysin_1166,0.189,2600,0.429,0.916,0.527,91.686,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.9959197,1.4153355311669413,9.3126433160083,47245,92
papain_and_cp-113972_1,papain,cp-113972,0.537,1625,0.808,0.952,0.837,97.753,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.401491,0.0,0.0,47245,1
papain_and_cp-113972_2,papain,cp-113972,0.531,1606,0.792,0.951,0.824,97.686,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.3461065,0.0,0.0,47245,1
papain_and_cp-113972_3,papain,cp-113972,0.543,1668,0.83,0.952,0.854,97.782,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.332114,0.0,0.0,47245,1
papain_and_cp-113972_4,papain,cp-113972,0.589,1652,0.839,0.952,0.862,97.874,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.3723125,0.0,0.0,47245,1
papain_and_cp-113972_5,papain,cp-113972,0.658,1977,0.925,0.955,0.931,98.254,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.512214,5.97240663684117,39.29731962653751,47245,1
papain_and_Thermolysin_63_1,papain,Thermolysin_63,0.258,2584,0.487,0.926,0.574,93.03,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.40938,0.0,0.0,47245,5
papain_and_Thermolysin_63_2,papain,Thermolysin_63,0.301,2581,0.505,0.926,0.589,93.711,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.449775,0.0,0.0,47245,5
papain_and_Thermolysin_63_3,papain,Thermolysin_63,0.219,2407,0.425,0.92,0.524,92.409,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.087578,0.041879205839947226,0.2755573485981525,47245,5
papain_and_Thermolysin_63_4,papain,Thermolysin_63,0.225,2300,0.424,0.921,0.523,92.061,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,3.9545045,0.0,0.0,47245,5
papain_and_Thermolysin_63_5,papain,Thermolysin_63,0.305,2547,0.496,0.926,0.582,93.262,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.3807187,0.0,0.0,47245,5
papain_and_M36_284_1,papain,M36_284,0.188,2503,0.348,0.908,0.46,90.281,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,3.6186204,0.0,0.0,47245,10
papain_and_M36_284_2,papain,M36_284,0.269,2784,0.43,0.911,0.526,91.779,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.309008,0.0,0.0,47245,10
papain_and_M36_284_3,papain,M36_284,0.267,2363,0.384,0.909,0.489,91.308,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.7126355,0.0,0.0,47245,10
papain_and_M36_284_4,papain,M36_284,0.248,2389,0.38,0.909,0.485,91.072,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.6130614,0.0,0.0,47245,10
papain_and_M36_284_5,papain,M36_284,0.218,2645,0.373,0.908,0.48,90.438,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.157859,0.0,0.0,47245,10
papain_and_Trypsin_3075_1,papain,Trypsin_3075,0.383,3953,0.605,0.928,0.67,94.07,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.814867,0.0,0.0,47245,9
papain_and_Trypsin_3075_2,papain,Trypsin_3075,0.303,2748,0.448,0.915,0.542,92.705,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.6112146,0.0,0.0,47245,9
papain_and_Trypsin_3075_3,papain,Trypsin_3075,0.23,2456,0.416,0.911,0.515,91.398,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.8764668,0.0,0.0,47245,9
papain_and_Trypsin_3075_4,papain,Trypsin_3075,0.233,3053,0.455,0.914,0.547,91.532,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.726623,0.0,0.0,47245,9
papain_and_Trypsin_3075_5,papain,Trypsin_3075,0.198,2173,0.362,0.907,0.471,90.37,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.1031475,0.0,0.0,47245,9
papain_and_S8B_1414_1,papain,S8B_1414,0.29,2748,0.497,0.92,0.582,93.311,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.9916496,0.0,0.0,47245,12
papain_and_S8B_1414_2,papain,S8B_1414,0.234,1950,0.398,0.911,0.501,92.265,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.9933357,0.0,0.0,47245,12
papain_and_S8B_1414_3,papain,S8B_1414,0.307,2026,0.418,0.914,0.517,92.901,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.990645,0.0,0.0,47245,12
papain_and_S8B_1414_4,papain,S8B_1414,0.294,3096,0.524,0.92,0.604,93.69,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.0965996,0.0,0.0,47245,12
papain_and_S8B_1414_5,papain,S8B_1414,0.257,1872,0.381,0.91,0.487,92.012,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.6140223,0.0,0.0,47245,12
papain_and_M36_267_1,papain,M36_267,0.227,2272,0.424,0.921,0.524,92.267,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.1020966,0.0,0.0,47245,12
papain_and_M36_267_2,papain,M36_267,0.259,2026,0.397,0.917,0.501,92.58,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.3980184,0.0,0.0,47245,12
papain_and_M36_267_3,papain,M36_267,0.309,2146,0.458,0.922,0.551,93.409,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.4688773,0.0,0.0,47245,12
papain_and_M36_267_4,papain,M36_267,0.379,2461,0.582,0.924,0.65,94.055,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.0571027,0.0,0.0,47245,12
papain_and_M36_267_5,papain,M36_267,0.257,2273,0.445,0.92,0.54,92.569,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.5717263,0.0,0.0,47245,12
papain_and_S8B_1357_1,papain,S8B_1357,0.402,3966,0.584,0.925,0.653,93.846,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.0324764,0.0,0.0,47245,385
papain_and_S8B_1357_2,papain,S8B_1357,0.254,3167,0.445,0.912,0.539,92.192,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.6408033,0.0,0.0,47245,385
papain_and_S8B_1357_3,papain,S8B_1357,0.274,3300,0.484,0.915,0.57,91.753,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.631317,0.0,0.0,47245,385
papain_and_S8B_1357_4,papain,S8B_1357,0.274,3553,0.489,0.917,0.575,92.568,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.2514877,0.0,0.0,47245,385
papain_and_S8B_1357_5,papain,S8B_1357,0.317,3321,0.519,0.915,0.598,93.22,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.350756,0.0,0.0,47245,385
papain_and_Thermolysin_3085_1,papain,Thermolysin_3085,0.231,2230,0.446,0.926,0.542,92.946,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.5466638,0.0,0.0,47245,11
papain_and_Thermolysin_3085_2,papain,Thermolysin_3085,0.22,1976,0.405,0.922,0.508,92.618,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,3.7362678,0.0,0.0,47245,11
papain_and_Thermolysin_3085_3,papain,Thermolysin_3085,0.243,2020,0.453,0.924,0.547,93.654,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.09065,0.0,0.0,47245,11
papain_and_Thermolysin_3085_4,papain,Thermolysin_3085,0.231,2303,0.467,0.926,0.559,93.481,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.309899,0.0,0.0,47245,11
papain_and_Thermolysin_3085_5,papain,Thermolysin_3085,0.28,2914,0.553,0.93,0.629,93.926,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.5773826,0.0,0.0,47245,11
papain_and_M36_70_1,papain,M36_70,0.209,1921,0.431,0.924,0.53,93.638,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.611272,0.0,0.0,47245,89
papain_and_M36_70_2,papain,M36_70,0.174,2384,0.408,0.923,0.511,92.992,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,3.882566,1.398267692706482,9.200340128349007,47245,89
papain_and_M36_70_3,papain,M36_70,0.218,2460,0.45,0.924,0.545,92.736,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.217732,0.0,0.0,47245,89
papain_and_M36_70_4,papain,M36_70,0.236,2515,0.49,0.927,0.578,93.35,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.9490013,0.10631219104366857,0.6995143508597748,47245,89
papain_and_M36_70_5,papain,M36_70,0.203,2393,0.447,0.925,0.543,92.874,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.7561765,0.0,0.0,47245,89
papain_and_S8B_69_1,papain,S8B_69,0.283,2222,0.44,0.919,0.536,92.816,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.5369563,0.0,0.0,47245,7
papain_and_S8B_69_2,papain,S8B_69,0.302,2301,0.441,0.918,0.536,93.068,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.758456,0.0,0.0,47245,7
papain_and_S8B_69_3,papain,S8B_69,0.28,1974,0.392,0.914,0.497,92.712,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.966423,0.0,0.0,47245,7
papain_and_S8B_69_4,papain,S8B_69,0.282,2484,0.452,0.919,0.545,93.145,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.161427,0.0,0.0,47245,7
papain_and_S8B_69_5,papain,S8B_69,0.273,1947,0.387,0.914,0.492,92.348,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,4.7356014,0.0,0.0,47245,7
papain_and_Pepsin_2375_1,papain,Pepsin_2375,0.186,2216,0.378,0.914,0.485,90.992,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.665495,0.0,0.0,47245,4
papain_and_Pepsin_2375_2,papain,Pepsin_2375,0.198,2331,0.392,0.913,0.496,91.263,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.352766,0.0,0.0,47245,4
papain_and_Pepsin_2375_3,papain,Pepsin_2375,0.225,2204,0.404,0.915,0.506,91.698,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.056942,0.0,0.0,47245,4
papain_and_Pepsin_2375_4,papain,Pepsin_2375,0.199,2107,0.366,0.911,0.475,90.977,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,3.059904,0.5787599327745311,3.8081322067017442,47245,4
papain_and_Pepsin_2375_5,papain,Pepsin_2375,0.189,2083,0.373,0.908,0.48,90.298,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.7870493,0.0,0.0,47245,4
papain_and_Pepsin_2001_1,papain,Pepsin_2001,0.207,2257,0.4,0.918,0.504,91.458,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,3.074739,0.0,0.0,47245,3
papain_and_Pepsin_2001_2,papain,Pepsin_2001,0.259,1776,0.38,0.915,0.487,92.683,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.0456953,0.0,0.0,47245,3
papain_and_Pepsin_2001_3,papain,Pepsin_2001,0.224,2271,0.406,0.917,0.508,92.038,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,4.883522,0.0,0.0,47245,3
papain_and_Pepsin_2001_4,papain,Pepsin_2001,0.418,4647,0.706,0.938,0.752,95.707,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.4997234,0.0,0.0,47245,3
papain_and_Pepsin_2001_5,papain,Pepsin_2001,0.477,4542,0.709,0.939,0.755,95.802,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.1651187,0.0,0.0,47245,3
papain_and_Thermolysin_3395_1,papain,Thermolysin_3395,0.186,2932,0.403,0.912,0.505,91.09,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,4.511203,0.0,0.0,47245,13
papain_and_Thermolysin_3395_2,papain,Thermolysin_3395,0.231,2662,0.415,0.911,0.514,91.366,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,4.3388886,0.0,0.0,47245,13
papain_and_Thermolysin_3395_3,papain,Thermolysin_3395,0.294,2391,0.478,0.913,0.565,92.593,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.3347116,0.0,0.0,47245,13
papain_and_Thermolysin_3395_4,papain,Thermolysin_3395,0.248,2812,0.463,0.913,0.553,92.262,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.007186,0.0,0.0,47245,13
papain_and_Thermolysin_3395_5,papain,Thermolysin_3395,0.285,2503,0.457,0.912,0.548,91.782,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.4879694,0.0,0.0,47245,13
papain_and_Pepsin_224_1,papain,Pepsin_224,0.301,2944,0.49,0.921,0.576,93.506,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.265254,0.0,0.0,47245,201
papain_and_Pepsin_224_2,papain,Pepsin_224,0.286,3148,0.487,0.921,0.573,93.881,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.254865,0.0,0.0,47245,201
papain_and_Pepsin_224_3,papain,Pepsin_224,0.302,2507,0.447,0.918,0.541,93.259,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.457726,0.0,0.0,47245,201
papain_and_Pepsin_224_4,papain,Pepsin_224,0.241,2213,0.372,0.911,0.48,91.434,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.2843423,4.2517606015568195,27.97579024580089,47245,201
papain_and_Pepsin_224_5,papain,Pepsin_224,0.314,3071,0.49,0.921,0.576,93.378,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.2499433,0.0,0.0,47245,201
papain_and_sqapi_1,papain,sqapi,0.0,0,0.149,0.71,0.261,84.294,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.240936,17.443023141142035,114.77183274866451,47245,1546
papain_and_sqapi_2,papain,sqapi,0.01,9,0.184,0.719,0.291,83.64,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.511444,7.272062504551046,47.84881237367447,47245,1546
papain_and_sqapi_3,papain,sqapi,0.129,2753,0.266,0.732,0.359,85.808,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.385495,0.0,0.0,47245,1546
papain_and_sqapi_4,papain,sqapi,0.014,38,0.216,0.73,0.319,82.788,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.013783,0.0,0.0,47245,1546
papain_and_sqapi_5,papain,sqapi,0.259,8577,0.594,0.772,0.629,88.336,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.1459303,0.0,0.0,47245,1546
papain_and_Thermolysin_1445_1,papain,Thermolysin_1445,0.259,2595,0.488,0.926,0.575,93.381,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.4539347,0.0,0.0,47245,105
papain_and_Thermolysin_1445_2,papain,Thermolysin_1445,0.185,2163,0.379,0.918,0.487,92.271,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,3.9607985,0.0,0.0,47245,105
papain_and_Thermolysin_1445_3,papain,Thermolysin_1445,0.257,2379,0.487,0.923,0.574,93.809,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.563592,0.0,0.0,47245,105
papain_and_Thermolysin_1445_4,papain,Thermolysin_1445,0.265,2705,0.525,0.927,0.606,93.733,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.1209044,0.0,0.0,47245,105
papain_and_Thermolysin_1445_5,papain,Thermolysin_1445,0.235,2682,0.49,0.925,0.577,92.727,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.267304,1.7719361563342293,11.659008792829512,47245,105
papain_and_Pepsin_1546_1,papain,Pepsin_1546,0.272,2301,0.537,0.934,0.617,94.668,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.317573,0.0,0.0,47245,7
papain_and_Pepsin_1546_2,papain,Pepsin_1546,0.208,2151,0.433,0.928,0.532,93.379,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,3.8890133,0.0,0.0,47245,7
papain_and_Pepsin_1546_3,papain,Pepsin_1546,0.263,2447,0.532,0.933,0.612,93.921,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.1356673,0.0,0.0,47245,7
papain_and_Pepsin_1546_4,papain,Pepsin_1546,0.287,2510,0.554,0.934,0.63,94.437,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.825918,0.0,0.0,47245,7
papain_and_Pepsin_1546_5,papain,Pepsin_1546,0.229,2161,0.491,0.93,0.578,93.974,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.9657826,0.0,0.0,47245,7
papain_and_Trypsin_2494_1,papain,Trypsin_2494,0.199,1739,0.378,0.916,0.486,92.457,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.4738836,0.0,0.0,47245,26
papain_and_Trypsin_2494_2,papain,Trypsin_2494,0.218,2467,0.43,0.919,0.528,92.282,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.723617,0.0,0.0,47245,26
papain_and_Trypsin_2494_3,papain,Trypsin_2494,0.212,2034,0.38,0.915,0.487,91.898,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,5.3581567,0.0,0.0,47245,26
papain_and_Trypsin_2494_4,papain,Trypsin_2494,0.36,3336,0.59,0.931,0.658,94.771,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.777545,0.0,0.0,47245,26
papain_and_Trypsin_2494_5,papain,Trypsin_2494,0.229,2132,0.436,0.917,0.532,92.988,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.793108,0.0,0.0,47245,26
papain_and_Pepsin_840_1,papain,Pepsin_840,0.237,2969,0.491,0.92,0.576,92.36,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.6780405,0.0,0.0,47245,10
papain_and_Pepsin_840_2,papain,Pepsin_840,0.213,2071,0.378,0.909,0.484,90.978,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.735627,0.0,0.0,47245,10
papain_and_Pepsin_840_3,papain,Pepsin_840,0.335,3862,0.59,0.927,0.657,94.192,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.372307,0.0,0.0,47245,10
papain_and_Pepsin_840_4,papain,Pepsin_840,0.245,2238,0.393,0.913,0.497,92.254,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.3043466,0.0,0.0,47245,10
papain_and_Pepsin_840_5,papain,Pepsin_840,0.264,2656,0.454,0.916,0.546,92.576,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.285108,0.6631139006017264,4.363165552057681,47245,10
papain_and_aspartic_peptide_inhibitor_2_1,papain,aspartic_peptide_inhibitor_2,0.252,2218,0.513,0.935,0.597,94.171,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.0542884,0.0,0.0,47245,6
