,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
thermolysin_and_M36_102_4,thermolysin,M36_102,0.337,4680,0.562,0.945,0.639,95.51,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.986308,0.0,0.0,27893,10
thermolysin_and_M36_102_5,thermolysin,M36_102,0.294,4242,0.525,0.943,0.609,94.765,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.880503,0.0,0.0,27893,10
thermolysin_and_Trypsin_2373_1,thermolysin,Trypsin_2373,0.182,5298,0.492,0.937,0.581,93.265,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.6667457,0.0,0.0,27893,6
thermolysin_and_Trypsin_2373_2,thermolysin,Trypsin_2373,0.158,5139,0.469,0.933,0.562,92.915,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.8673544,5.989619097349717,43.65929803447567,27893,6
thermolysin_and_Trypsin_2373_3,thermolysin,Trypsin_2373,0.197,5398,0.504,0.938,0.591,93.495,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.041649,3.1485512886337754,22.950297314919275,27893,6
thermolysin_and_Trypsin_2373_4,thermolysin,Trypsin_2373,0.209,3920,0.446,0.936,0.544,92.975,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.39598,1.8668483680674473,13.607758350225579,27893,6
thermolysin_and_Trypsin_2373_5,thermolysin,Trypsin_2373,0.217,4259,0.467,0.936,0.561,93.215,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.794212,3.5887999490338274,26.159340688343374,27893,6
thermolysin_and_Thermolysin_1225_1,thermolysin,Thermolysin_1225,0.216,3931,0.569,0.95,0.645,95.26,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.475061,8.104197583723137,59.07280110593438,27893,8
thermolysin_and_Thermolysin_1225_2,thermolysin,Thermolysin_1225,0.197,3503,0.5,0.945,0.589,95.056,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.555189,8.813528204366172,64.24322621449211,27893,8
thermolysin_and_Thermolysin_1225_3,thermolysin,Thermolysin_1225,0.209,3618,0.509,0.946,0.596,94.891,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.122455,7.060103428228052,51.4622306890302,27893,8
thermolysin_and_Thermolysin_1225_4,thermolysin,Thermolysin_1225,0.196,3525,0.501,0.947,0.59,94.769,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.600691,4.413259960283565,32.16896246288771,27893,8
thermolysin_and_Thermolysin_1225_5,thermolysin,Thermolysin_1225,0.217,3657,0.518,0.948,0.604,94.966,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.130091,10.68554651833539,77.8886691328478,27893,8
thermolysin_and_Pepsin_1694_1,thermolysin,Pepsin_1694,0.143,4670,0.471,0.939,0.565,93.587,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.698195,0.21300898020751344,1.5526567549202817,27893,8
thermolysin_and_Pepsin_1694_2,thermolysin,Pepsin_1694,0.164,3187,0.389,0.932,0.498,93.59,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.0472445,0.2229848350505669,1.6253723671591729,27893,8
thermolysin_and_Pepsin_1694_3,thermolysin,Pepsin_1694,0.412,6527,0.663,0.949,0.72,96.0,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.894485,0.0,0.0,27893,8
thermolysin_and_Pepsin_1694_4,thermolysin,Pepsin_1694,0.195,3615,0.436,0.937,0.536,93.401,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.3534904,0.014779439918815194,0.1077297173176995,27893,8
thermolysin_and_Pepsin_1694_5,thermolysin,Pepsin_1694,0.193,4745,0.481,0.939,0.573,93.497,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.8342385,0.0,0.0,27893,8
thermolysin_and_S8B_1779_1,thermolysin,S8B_1779,0.201,4081,0.512,0.942,0.598,94.363,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.7020802,0.0,0.0,27893,15
thermolysin_and_S8B_1779_2,thermolysin,S8B_1779,0.204,4150,0.497,0.94,0.586,94.393,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.9486837,0.7335763043342513,5.347155800964001,27893,15
thermolysin_and_S8B_1779_3,thermolysin,S8B_1779,0.221,4110,0.505,0.942,0.593,94.215,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.98764,0.0,0.0,27893,15
thermolysin_and_S8B_1779_4,thermolysin,S8B_1779,0.193,3867,0.467,0.942,0.562,93.96,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.8865423,0.0,0.0,27893,15
thermolysin_and_S8B_1779_5,thermolysin,S8B_1779,0.229,4122,0.513,0.943,0.599,94.263,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.2076273,0.0,0.0,27893,15
thermolysin_and_aspartic_peptide_inhibitor_3_1,thermolysin,aspartic_peptide_inhibitor_3,0.232,3379,0.588,0.951,0.661,95.409,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.874041,0.0,0.0,27893,14
thermolysin_and_aspartic_peptide_inhibitor_3_2,thermolysin,aspartic_peptide_inhibitor_3,0.23,3426,0.567,0.95,0.644,95.739,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.608145,0.0,0.0,27893,14
thermolysin_and_aspartic_peptide_inhibitor_3_3,thermolysin,aspartic_peptide_inhibitor_3,0.243,3521,0.58,0.951,0.654,95.653,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.3708725,0.7134116105293071,5.20017210094983,27893,14
thermolysin_and_aspartic_peptide_inhibitor_3_4,thermolysin,aspartic_peptide_inhibitor_3,0.261,3306,0.589,0.953,0.661,95.553,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.2370467,3.193360437059739,23.276918412856176,27893,14
thermolysin_and_aspartic_peptide_inhibitor_3_5,thermolysin,aspartic_peptide_inhibitor_3,0.259,3409,0.591,0.952,0.663,95.787,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.712735,0.0,0.0,27893,14
thermolysin_and_M36_240_1,thermolysin,M36_240,0.196,3692,0.519,0.946,0.604,94.874,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.2668166,0.0,0.0,27893,8
thermolysin_and_M36_240_2,thermolysin,M36_240,0.212,3476,0.485,0.943,0.577,94.88,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.1895604,0.0,0.0,27893,8
thermolysin_and_M36_240_3,thermolysin,M36_240,0.238,3502,0.513,0.945,0.6,94.873,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.5988083,0.0,0.0,27893,8
thermolysin_and_M36_240_4,thermolysin,M36_240,0.232,3500,0.498,0.946,0.587,94.709,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.1346607,0.0,0.0,27893,8
thermolysin_and_M36_240_5,thermolysin,M36_240,0.289,3673,0.562,0.948,0.639,95.164,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.8191743,0.0,0.0,27893,8
thermolysin_and_S8B_2365_1,thermolysin,S8B_2365,0.204,3775,0.47,0.938,0.564,94.454,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.0609283,0.0,0.0,27893,10
thermolysin_and_S8B_2365_2,thermolysin,S8B_2365,0.143,4053,0.424,0.934,0.526,93.579,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.0453444,0.0,0.0,27893,10
thermolysin_and_S8B_2365_3,thermolysin,S8B_2365,0.177,3048,0.399,0.933,0.506,93.745,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.882513,4.993930111162518,36.40156069073925,27893,10
thermolysin_and_S8B_2365_4,thermolysin,S8B_2365,0.184,3818,0.442,0.937,0.541,93.83,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.6567926,0.0,0.0,27893,10
thermolysin_and_S8B_2365_5,thermolysin,S8B_2365,0.224,4124,0.468,0.938,0.562,93.749,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.9383364,0.0,0.0,27893,10
thermolysin_and_Pepsin_441_1,thermolysin,Pepsin_441,0.181,3646,0.472,0.943,0.566,94.287,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.991866,0.2561704618462205,1.8672677443415737,27893,3
thermolysin_and_Pepsin_441_2,thermolysin,Pepsin_441,0.168,3119,0.422,0.938,0.525,94.272,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.8789563,0.03346536350223016,0.24393442307916147,27893,3
thermolysin_and_Pepsin_441_3,thermolysin,Pepsin_441,0.196,3481,0.462,0.942,0.558,94.355,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.383357,3.1576108123681994,23.016333642161964,27893,3
thermolysin_and_Pepsin_441_4,thermolysin,Pepsin_441,0.188,3859,0.473,0.943,0.567,94.136,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.1626015,0.0,0.0,27893,3
thermolysin_and_Pepsin_441_5,thermolysin,Pepsin_441,0.198,3443,0.457,0.942,0.554,94.196,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.4832325,0.0,0.0,27893,3
thermolysin_and_M36_409_1,thermolysin,M36_409,0.133,4843,0.497,0.942,0.586,94.086,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.233938,0.0,0.0,27893,8
thermolysin_and_M36_409_2,thermolysin,M36_409,0.119,3940,0.417,0.935,0.52,93.697,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.125023,4.135017150876282,30.14080582313785,27893,8
thermolysin_and_M36_409_3,thermolysin,M36_409,0.183,4110,0.466,0.939,0.56,93.697,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.01675,0.0,0.0,27893,8
thermolysin_and_M36_409_4,thermolysin,M36_409,0.179,3906,0.452,0.939,0.549,93.494,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.706093,4.326178497577915,31.534211659580986,27893,8
thermolysin_and_M36_409_5,thermolysin,M36_409,0.187,4114,0.468,0.94,0.563,93.573,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.90332,0.3853042609626668,2.8085447989114862,27893,8
thermolysin_and_S8B_512_1,thermolysin,S8B_512,0.218,4067,0.53,0.945,0.613,94.689,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.725107,0.5804909142427224,4.23129174314981,27893,7
thermolysin_and_S8B_512_2,thermolysin,S8B_512,0.209,3966,0.497,0.943,0.586,94.508,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.7733436,0.0,0.0,27893,7
thermolysin_and_S8B_512_3,thermolysin,S8B_512,0.204,4020,0.496,0.943,0.585,94.481,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.633804,0.03513904778473983,0.2561341773069453,27893,7
thermolysin_and_S8B_512_4,thermolysin,S8B_512,0.2,4097,0.496,0.944,0.586,94.294,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.2442966,0.0,0.0,27893,7
thermolysin_and_S8B_512_5,thermolysin,S8B_512,0.242,4405,0.55,0.946,0.629,94.735,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.5712304,0.0,0.0,27893,7
thermolysin_and_S8B_3196_1,thermolysin,S8B_3196,0.224,4564,0.525,0.942,0.608,94.37,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.949319,1.4928175526417187,10.881387511055607,27893,9
thermolysin_and_S8B_3196_2,thermolysin,S8B_3196,0.221,4134,0.502,0.939,0.59,94.684,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.479664,4.86007091618114,35.42583946483811,27893,9
thermolysin_and_S8B_3196_3,thermolysin,S8B_3196,0.239,4566,0.542,0.942,0.622,94.662,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.059539,10.54811205480458,76.88688719880881,27893,9
thermolysin_and_S8B_3196_4,thermolysin,S8B_3196,0.265,4018,0.508,0.942,0.595,94.885,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.2609534,0.0,0.0,27893,9
thermolysin_and_S8B_3196_5,thermolysin,S8B_3196,0.235,4625,0.536,0.943,0.617,94.445,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.891608,9.307845228290372,67.84638259560006,27893,9
thermolysin_and_Pepsin_770_1,thermolysin,Pepsin_770,0.18,3432,0.475,0.944,0.569,94.382,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.707084,3.153938534355352,22.98956581642505,27893,11
thermolysin_and_Pepsin_770_2,thermolysin,Pepsin_770,0.187,3713,0.476,0.941,0.569,94.446,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.075097,0.038001343093379936,0.27699790869144936,27893,11
thermolysin_and_Pepsin_770_3,thermolysin,Pepsin_770,0.19,4456,0.508,0.943,0.595,94.214,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.205562,0.0,0.0,27893,11
thermolysin_and_Pepsin_770_4,thermolysin,Pepsin_770,0.169,3475,0.44,0.941,0.54,93.822,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,4.197174,0.0,0.0,27893,11
thermolysin_and_Pepsin_770_5,thermolysin,Pepsin_770,0.209,4093,0.499,0.944,0.588,94.265,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.1022024,0.0,0.0,27893,11
thermolysin_and_Pepsin_2320_1,thermolysin,Pepsin_2320,0.217,4124,0.52,0.943,0.604,94.285,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.06261,0.4402711941806643,3.209207625779316,27893,7
thermolysin_and_Pepsin_2320_2,thermolysin,Pepsin_2320,0.186,3412,0.436,0.936,0.536,93.905,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.037772,0.0,0.0,27893,7
thermolysin_and_Pepsin_2320_3,thermolysin,Pepsin_2320,0.189,4025,0.459,0.938,0.554,93.823,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.7076035,1.1368958146639618,8.287016653283489,27893,7
thermolysin_and_Pepsin_2320_4,thermolysin,Pepsin_2320,0.173,4073,0.459,0.939,0.555,93.641,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.2936287,0.0,0.0,27893,7
thermolysin_and_Pepsin_2320_5,thermolysin,Pepsin_2320,0.193,4159,0.466,0.94,0.56,93.862,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.5867,0.0,0.0,27893,7
thermolysin_and_S8B_3054_1,thermolysin,S8B_3054,0.208,3863,0.542,0.947,0.623,94.923,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.657764,0.7382158241328043,5.380974007819844,27893,8
thermolysin_and_S8B_3054_2,thermolysin,S8B_3054,0.198,3623,0.495,0.943,0.585,94.784,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,6.3930917,0.0,0.0,27893,8
thermolysin_and_S8B_3054_3,thermolysin,S8B_3054,0.209,3796,0.502,0.944,0.59,94.729,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.3262486,0.0,0.0,27893,8
thermolysin_and_S8B_3054_4,thermolysin,S8B_3054,0.197,3559,0.48,0.945,0.573,94.539,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.852501,0.05881111515678383,0.4286836880004653,27893,8
thermolysin_and_S8B_3054_5,thermolysin,S8B_3054,0.225,4192,0.548,0.947,0.628,94.88,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.1773105,0.0,0.0,27893,8
thermolysin_and_sqapi_1,thermolysin,sqapi,0.11,5797,0.333,0.821,0.43,86.189,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.70343,0.8769537949479409,6.392257416341869,27893,1551
thermolysin_and_sqapi_2,thermolysin,sqapi,0.121,6358,0.324,0.819,0.423,88.305,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.153863,3.703961303310257,26.998770342665335,27893,1551
thermolysin_and_sqapi_3,thermolysin,sqapi,0.145,8535,0.375,0.83,0.466,88.942,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.3101015,3.855798458087409,28.105535812285222,27893,1551
thermolysin_and_sqapi_4,thermolysin,sqapi,0.111,3974,0.273,0.806,0.38,87.765,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.798488,4.99843101754216,36.434368522065455,27893,1551
thermolysin_and_sqapi_5,thermolysin,sqapi,0.109,6266,0.326,0.82,0.425,87.762,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.0479355,3.4709284658194717,25.300156467814507,27893,1551
thermolysin_and_M36_354_1,thermolysin,M36_354,0.181,4198,0.453,0.935,0.549,93.173,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.2863054,2.910903081372156,21.218041266653227,27893,10
thermolysin_and_M36_354_2,thermolysin,M36_354,0.157,3803,0.419,0.931,0.521,93.128,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.5320425,0.0,0.0,27893,10
thermolysin_and_M36_354_3,thermolysin,M36_354,0.208,5094,0.505,0.936,0.591,93.388,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.7447324,2.9516083895637477,21.514748812331423,27893,10
thermolysin_and_M36_354_4,thermolysin,M36_354,0.182,4716,0.478,0.936,0.569,93.273,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.072544,5.096920976329909,37.15227769028289,27893,10
thermolysin_and_M36_354_5,thermolysin,M36_354,0.228,5993,0.567,0.941,0.642,93.962,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.115995,12.434490372273864,90.6370024948893,27893,10
thermolysin_and_M36_253_1,thermolysin,M36_253,0.213,3571,0.544,0.948,0.625,95.195,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.112374,3.617906377598087,26.37150213279457,27893,4
thermolysin_and_M36_253_2,thermolysin,M36_253,0.204,3079,0.477,0.944,0.57,95.213,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.43139,13.664529976160075,99.60295922560009,27893,4
thermolysin_and_M36_253_3,thermolysin,M36_253,0.221,3303,0.499,0.946,0.588,94.813,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.590654,3.1418981769654577,22.901801712701054,27893,4
thermolysin_and_M36_253_4,thermolysin,M36_253,0.205,3244,0.48,0.947,0.573,94.773,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.426073,4.018947888561099,29.29475828093228,27893,4
thermolysin_and_M36_253_5,thermolysin,M36_253,0.232,3676,0.526,0.948,0.61,94.932,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.6793966,5.342591630430401,38.94301064531235,27893,4
thermolysin_and_S8B_1414_1,thermolysin,S8B_1414,0.201,4002,0.489,0.94,0.579,94.01,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.2818646,0.0764878406493848,0.5575321863793629,27893,12
thermolysin_and_S8B_1414_2,thermolysin,S8B_1414,0.182,3622,0.442,0.936,0.541,93.912,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.5131087,0.77474227321886,5.647221176608062,27893,12
thermolysin_and_S8B_1414_3,thermolysin,S8B_1414,0.192,4056,0.465,0.939,0.559,93.834,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.9087224,0.6001974634418339,4.374935953362737,27893,12
thermolysin_and_S8B_1414_4,thermolysin,S8B_1414,0.175,4153,0.457,0.939,0.554,93.639,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,6.945586,0.7498782371860355,5.46598321441822,27893,12
thermolysin_and_S8B_1414_5,thermolysin,S8B_1414,0.212,4014,0.478,0.94,0.57,94.034,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.026098,0.0,0.0,27893,12
thermolysin_and_Thermolysin_420_1,thermolysin,Thermolysin_420,0.195,3289,0.534,0.949,0.617,95.5,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.1127605,0.0,0.0,27893,5
thermolysin_and_Thermolysin_420_2,thermolysin,Thermolysin_420,0.191,3123,0.505,0.948,0.594,95.577,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.613267,1.2886002268888248,9.392814541065857,27893,5
thermolysin_and_Thermolysin_420_3,thermolysin,Thermolysin_420,0.215,3181,0.525,0.949,0.61,95.681,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.326238,7.546009480991921,55.00407814703638,27893,5
thermolysin_and_Thermolysin_420_4,thermolysin,Thermolysin_420,0.382,4405,0.733,0.958,0.778,97.074,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.2394557,0.0,0.0,27893,5
thermolysin_and_Thermolysin_420_5,thermolysin,Thermolysin_420,0.225,3448,0.558,0.952,0.637,95.54,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.5565987,0.018317661193475665,0.1335203819044804,27893,5
thermolysin_and_M36_382_1,thermolysin,M36_382,0.199,3848,0.517,0.944,0.603,94.699,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.731451,0.0,0.0,27893,19
thermolysin_and_M36_382_2,thermolysin,M36_382,0.165,3751,0.463,0.94,0.559,94.503,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.835754,0.0,0.0,27893,19
thermolysin_and_M36_382_3,thermolysin,M36_382,0.226,3915,0.516,0.944,0.602,94.969,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.3786335,0.0,0.0,27893,19
thermolysin_and_M36_382_4,thermolysin,M36_382,0.219,4089,0.517,0.945,0.603,94.644,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,5.592845,0.0,0.0,27893,19
thermolysin_and_M36_382_5,thermolysin,M36_382,0.223,3848,0.504,0.944,0.592,94.754,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,5.767335,0.0,0.0,27893,19
thermolysin_and_S8B_544_1,thermolysin,S8B_544,0.167,3912,0.456,0.939,0.553,93.884,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.30766,9.731197430634158,70.93226496562546,27893,12
thermolysin_and_S8B_544_2,thermolysin,S8B_544,0.128,2842,0.373,0.933,0.485,93.694,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.761728,0.9234923334464282,6.731484316979578,27893,12
thermolysin_and_S8B_544_3,thermolysin,S8B_544,0.17,4274,0.453,0.938,0.55,93.662,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.747794,8.26964256205253,60.27875619252519,27893,12
thermolysin_and_S8B_544_4,thermolysin,S8B_544,0.208,3663,0.453,0.939,0.55,93.583,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.712165,1.03937477753045,7.576170111017203,27893,12
thermolysin_and_S8B_544_5,thermolysin,S8B_544,0.201,3703,0.446,0.938,0.544,93.706,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.2163935,1.712545478170863,12.483019740293482,27893,12
thermolysin_and_M36_455_1,thermolysin,M36_455,0.207,4821,0.519,0.941,0.604,93.852,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,5.680765,1.789696624708515,13.045386870096328,27893,2
thermolysin_and_M36_455_2,thermolysin,M36_455,0.221,4055,0.464,0.935,0.559,93.576,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,5.29382,0.0,0.0,27893,2
thermolysin_and_M36_455_3,thermolysin,M36_455,0.209,4765,0.49,0.938,0.58,93.526,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,6.460866,0.0,0.0,27893,2
