,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
pepsin_and_Trypsin_1567_2,pepsin,Trypsin_1567,0.156,5169,0.521,0.92,0.601,90.913,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.154102,0.0,0.0,41918,574
pepsin_and_Trypsin_1567_3,pepsin,Trypsin_1567,0.162,4642,0.487,0.92,0.573,91.268,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,12.002081,13.443399980795213,107.82322730827087,41918,574
pepsin_and_Trypsin_1567_4,pepsin,Trypsin_1567,0.2,5505,0.553,0.923,0.627,90.918,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.07769,0.0,0.0,41918,574
pepsin_and_Trypsin_1567_5,pepsin,Trypsin_1567,0.2,5849,0.556,0.925,0.629,91.057,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.5869417,0.0333928042024284,0.26782807348755533,41918,574
pepsin_and_S8B_544_1,pepsin,S8B_544,0.196,4332,0.517,0.929,0.599,91.825,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.019707,1.5204634730145061,12.194926796715642,41918,12
pepsin_and_S8B_544_2,pepsin,S8B_544,0.176,3049,0.419,0.922,0.519,91.167,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.445748,2.6534160786303604,21.28181006280366,41918,12
pepsin_and_S8B_544_3,pepsin,S8B_544,0.209,4908,0.544,0.932,0.622,92.505,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.704096,0.0,0.0,41918,12
pepsin_and_S8B_544_4,pepsin,S8B_544,0.212,4707,0.55,0.931,0.626,92.162,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.075176,4.772194718831485,38.275543141093074,41918,12
pepsin_and_S8B_544_5,pepsin,S8B_544,0.213,4849,0.544,0.931,0.622,92.119,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.6346107,0.0,0.0,41918,12
pepsin_and_M36_382_1,pepsin,M36_382,0.159,3842,0.49,0.929,0.578,92.235,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.106705,0.6404741167598311,5.136943509462874,41918,19
pepsin_and_M36_382_2,pepsin,M36_382,0.149,3613,0.455,0.926,0.549,92.081,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.435931,0.24553521895758318,1.9693232191015657,41918,19
pepsin_and_M36_382_3,pepsin,M36_382,0.154,3901,0.481,0.929,0.57,92.76,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.991015,12.501252019645527,100.26669890636451,41918,19
pepsin_and_M36_382_4,pepsin,M36_382,0.173,3603,0.468,0.93,0.561,92.024,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.233346,0.4539798001058354,3.641159769857518,41918,19
pepsin_and_M36_382_5,pepsin,M36_382,0.189,3688,0.484,0.929,0.573,92.128,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.812803,3.1092840441451752,24.938113924808913,41918,19
pepsin_and_Pepsin_2565_1,pepsin,Pepsin_2565,0.177,4572,0.508,0.926,0.591,91.539,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.486329,4.738059074262471,38.001757092255936,41918,7
pepsin_and_Pepsin_2565_2,pepsin,Pepsin_2565,0.162,3926,0.448,0.921,0.543,91.302,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.766902,4.7293986341307015,37.93229575016604,41918,7
pepsin_and_Pepsin_2565_3,pepsin,Pepsin_2565,0.164,4568,0.489,0.929,0.577,92.297,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.425343,12.170697583761905,97.6154762893961,41918,7
pepsin_and_Pepsin_2565_4,pepsin,Pepsin_2565,0.158,4110,0.46,0.927,0.554,91.128,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.563363,8.958949848681497,71.85554899487887,41918,7
pepsin_and_Pepsin_2565_5,pepsin,Pepsin_2565,0.132,4324,0.456,0.923,0.549,91.196,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,10.715515,12.617650576325664,101.20027732054591,41918,7
pepsin_and_Pepsin_1814_1,pepsin,Pepsin_1814,0.173,4228,0.516,0.931,0.599,92.013,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,6.6322875,0.6339859434393823,5.084904904069476,41918,2
pepsin_and_Pepsin_1814_2,pepsin,Pepsin_1814,0.168,3408,0.454,0.926,0.548,91.889,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.399934,0.0,0.0,41918,2
pepsin_and_Pepsin_1814_3,pepsin,Pepsin_1814,0.165,2830,0.416,0.929,0.518,92.332,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.80596,12.31072305489604,98.73855514032755,41918,2
pepsin_and_Pepsin_1814_4,pepsin,Pepsin_1814,0.185,2919,0.428,0.931,0.529,91.904,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.343289,5.246318926255551,42.0782717858161,41918,2
pepsin_and_Pepsin_1814_5,pepsin,Pepsin_1814,0.188,3660,0.474,0.931,0.565,92.181,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.6932025,0.0,0.0,41918,2
pepsin_and_S8B_1097_1,pepsin,S8B_1097,0.205,4789,0.536,0.926,0.614,91.342,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.599795,1.8822042364719742,15.09628036952177,41918,31
pepsin_and_S8B_1097_2,pepsin,S8B_1097,0.212,4818,0.552,0.926,0.626,92.14,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.4998455,0.37430433420386217,3.002120101089687,41918,31
pepsin_and_S8B_1097_3,pepsin,S8B_1097,0.174,4383,0.487,0.928,0.575,92.267,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,14.146338,12.642226213225152,101.39738701656363,41918,31
pepsin_and_S8B_1097_4,pepsin,S8B_1097,0.275,5358,0.6,0.933,0.667,92.068,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.620451,0.3743245985543491,3.0022826319726423,41918,31
pepsin_and_S8B_1097_5,pepsin,S8B_1097,0.242,5174,0.562,0.93,0.636,91.793,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.395224,1.7918515002306596,14.37160330630943,41918,31
pepsin_and_S8B_77_1,pepsin,S8B_77,0.186,4010,0.506,0.929,0.591,91.813,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.077245,0.0,0.0,41918,5
pepsin_and_S8B_77_2,pepsin,S8B_77,0.196,3357,0.459,0.925,0.552,91.72,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.87135,7.783104867692556,62.42464603539105,41918,5
pepsin_and_S8B_77_3,pepsin,S8B_77,0.206,4238,0.508,0.932,0.592,92.878,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,14.851315,12.321974171761125,98.82879508951817,41918,5
pepsin_and_S8B_77_4,pepsin,S8B_77,0.184,3371,0.44,0.93,0.538,91.685,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.047911,2.9087370973969833,23.32962060793217,41918,5
pepsin_and_S8B_77_5,pepsin,S8B_77,0.163,3606,0.447,0.928,0.543,92.125,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,14.318915,12.845201312025198,103.02535540604106,41918,5
pepsin_and_Pepsin_1869_1,pepsin,Pepsin_1869,0.194,3418,0.504,0.933,0.59,92.763,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.4922123,6.625868124622716,53.14299105408018,41918,3
pepsin_and_Pepsin_1869_2,pepsin,Pepsin_1869,0.175,2992,0.476,0.929,0.566,92.396,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.04307,0.59624091676589,4.782169688529756,41918,3
pepsin_and_Pepsin_1869_3,pepsin,Pepsin_1869,0.173,3422,0.501,0.935,0.588,93.127,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.428345,4.283607077757686,34.356810055804345,41918,3
pepsin_and_Pepsin_1869_4,pepsin,Pepsin_1869,0.194,3213,0.479,0.935,0.57,92.701,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.215587,0.0,0.0,41918,3
pepsin_and_Pepsin_1869_5,pepsin,Pepsin_1869,0.202,3599,0.507,0.934,0.592,92.671,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.855823,1.1778358477071609,9.446870770830614,41918,3
pepsin_and_M36_253_1,pepsin,M36_253,0.208,3615,0.544,0.936,0.623,93.325,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.274608,0.0,0.0,41918,4
pepsin_and_M36_253_2,pepsin,M36_253,0.179,3258,0.486,0.931,0.575,92.74,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.6561494,0.0,0.0,41918,4
pepsin_and_M36_253_3,pepsin,M36_253,0.187,2822,0.448,0.934,0.545,93.383,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.679131,6.230992088311758,49.97587494635674,41918,4
pepsin_and_M36_253_4,pepsin,M36_253,0.196,3013,0.48,0.935,0.571,92.901,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.539393,9.405430161329747,75.4365588813743,41918,4
pepsin_and_M36_253_5,pepsin,M36_253,0.216,3309,0.526,0.934,0.607,93.166,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.866118,0.0,0.0,41918,4
pepsin_and_M36_354_1,pepsin,M36_354,0.119,4158,0.447,0.917,0.541,90.223,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,10.155894,0.13695761490215042,1.0984730101231184,41918,10
pepsin_and_M36_354_2,pepsin,M36_354,0.102,3636,0.412,0.913,0.512,89.98,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.444271,10.557835822828672,84.67946601562939,41918,10
pepsin_and_M36_354_3,pepsin,M36_354,0.193,4626,0.486,0.924,0.574,91.661,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.031314,10.418308896986288,83.56038576344473,41918,10
pepsin_and_M36_354_4,pepsin,M36_354,0.166,4494,0.482,0.921,0.569,90.84,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,11.636462,13.143612283057758,105.41877031647222,41918,10
pepsin_and_M36_354_5,pepsin,M36_354,0.17,4122,0.468,0.92,0.558,90.578,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.895604,2.6328796447516085,21.117096926143798,41918,10
pepsin_and_Pepsin_2221_1,pepsin,Pepsin_2221,0.197,3938,0.52,0.929,0.602,91.626,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.499667,0.0,0.0,41918,14
pepsin_and_Pepsin_2221_2,pepsin,Pepsin_2221,0.209,4641,0.522,0.929,0.603,91.808,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.090976,0.0,0.0,41918,14
pepsin_and_Pepsin_2221_3,pepsin,Pepsin_2221,0.227,3544,0.5,0.93,0.586,92.705,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.1177154,0.0,0.0,41918,14
pepsin_and_Pepsin_2221_4,pepsin,Pepsin_2221,0.206,4636,0.524,0.933,0.606,92.263,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.435239,0.13670480310860741,1.096445324900605,41918,14
pepsin_and_Pepsin_2221_5,pepsin,Pepsin_2221,0.222,4933,0.543,0.931,0.621,92.029,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.6494865,0.0,0.0,41918,14
pepsin_and_Trypsin_2494_1,pepsin,Trypsin_2494,0.186,4051,0.514,0.931,0.598,92.033,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.072195,0.0,0.0,41918,26
pepsin_and_Trypsin_2494_2,pepsin,Trypsin_2494,0.162,3320,0.454,0.925,0.548,91.722,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.261348,1.4009248114999546,11.236163069457449,41918,26
pepsin_and_Trypsin_2494_3,pepsin,Trypsin_2494,0.171,3548,0.462,0.931,0.556,92.53,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.820694,3.2450107222331557,26.02671416613054,41918,26
pepsin_and_Trypsin_2494_4,pepsin,Trypsin_2494,0.193,3092,0.465,0.931,0.558,92.205,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.460913,0.0,0.0,41918,26
pepsin_and_Trypsin_2494_5,pepsin,Trypsin_2494,0.192,3205,0.459,0.93,0.553,92.074,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.559192,0.0,0.0,41918,26
pepsin_and_Pepsin_224_1,pepsin,Pepsin_224,0.252,5360,0.62,0.931,0.682,92.657,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.3541045,0.0,0.0,41918,201
pepsin_and_Pepsin_224_2,pepsin,Pepsin_224,0.28,5629,0.641,0.928,0.698,92.457,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.319831,0.0,0.0,41918,201
pepsin_and_Pepsin_224_3,pepsin,Pepsin_224,0.301,5688,0.646,0.933,0.703,93.005,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.149775,0.0,0.0,41918,201
pepsin_and_Pepsin_224_4,pepsin,Pepsin_224,0.256,5467,0.625,0.924,0.685,92.135,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.287971,0.0,0.0,41918,201
pepsin_and_Pepsin_224_5,pepsin,Pepsin_224,0.288,5777,0.652,0.931,0.708,92.936,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.113171,0.0,0.0,41918,201
pepsin_and_M36_129_1,pepsin,M36_129,0.23,3731,0.565,0.937,0.639,93.516,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.9229264,0.0,0.0,41918,15
pepsin_and_M36_129_2,pepsin,M36_129,0.181,3339,0.483,0.93,0.573,92.443,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.740173,8.266771676770002,66.30391142741419,41918,15
pepsin_and_M36_129_3,pepsin,M36_129,0.155,3745,0.497,0.935,0.585,93.484,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.2737,12.475231686930739,100.05800198051604,41918,15
pepsin_and_M36_129_4,pepsin,M36_129,0.199,3547,0.508,0.936,0.593,92.681,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.194617,12.729351840632537,102.09618094828792,41918,15
pepsin_and_M36_129_5,pepsin,M36_129,0.271,4440,0.63,0.94,0.692,93.948,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.293473,0.0,0.0,41918,15
pepsin_and_Pepsin_840_1,pepsin,Pepsin_840,0.191,4305,0.514,0.928,0.597,91.805,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.24815,6.765254823679147,54.26094661276184,41918,10
pepsin_and_Pepsin_840_2,pepsin,Pepsin_840,0.182,4567,0.511,0.925,0.594,91.786,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.101867,2.186894114682405,17.540055459435393,41918,10
pepsin_and_Pepsin_840_3,pepsin,Pepsin_840,0.25,5111,0.597,0.935,0.665,93.657,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,13.648507,12.315283172313173,98.77512971056443,41918,10
pepsin_and_Pepsin_840_4,pepsin,Pepsin_840,0.164,4572,0.5,0.929,0.586,91.49,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.775298,6.038863619774689,48.43490230810627,41918,10
pepsin_and_Pepsin_840_5,pepsin,Pepsin_840,0.172,3443,0.452,0.926,0.547,91.35,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.0329895,12.118125499576415,97.19382017626255,41918,10
pepsin_and_S8B_884_1,pepsin,S8B_884,0.2,4006,0.513,0.932,0.597,92.375,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.6810174,0.0,0.0,41918,2
pepsin_and_S8B_884_2,pepsin,S8B_884,0.235,4756,0.585,0.932,0.654,93.083,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,11.730299,12.484365016685869,100.13125614922897,41918,2
pepsin_and_S8B_884_3,pepsin,S8B_884,0.202,4284,0.517,0.934,0.601,93.361,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,13.960281,12.640382587069942,101.38260015295108,41918,2
pepsin_and_S8B_884_4,pepsin,S8B_884,0.233,4203,0.539,0.935,0.618,92.783,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.5299287,0.0,0.0,41918,2
pepsin_and_S8B_884_5,pepsin,S8B_884,0.182,2969,0.449,0.929,0.545,91.96,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.796733,0.012571097538252068,0.1008268971627532,41918,2
pepsin_and_M36_small_2_1,pepsin,M36_small_2,0.239,1997,0.599,0.944,0.668,95.247,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.985471,6.2728031488755525,50.31122191911736,41918,3
pepsin_and_M36_small_2_2,pepsin,M36_small_2,0.221,1977,0.586,0.942,0.658,95.034,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.491015,12.488779573475968,100.16666324571676,41918,3
pepsin_and_M36_small_2_3,pepsin,M36_small_2,0.214,1967,0.574,0.945,0.648,95.465,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.619494,12.498387083181594,100.24372059016358,41918,3
pepsin_and_M36_small_2_4,pepsin,M36_small_2,0.297,2040,0.645,0.948,0.706,95.475,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.640631,1.418737575479797,11.37903092300126,41918,3
pepsin_and_M36_small_2_5,pepsin,M36_small_2,0.297,2024,0.666,0.946,0.722,95.315,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.77125,0.12583283891940972,1.009246382093437,41918,3
pepsin_and_Pepsin_1979_1,pepsin,Pepsin_1979,0.193,4030,0.52,0.933,0.603,92.524,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.337336,0.0,0.0,41918,10
pepsin_and_Pepsin_1979_2,pepsin,Pepsin_1979,0.177,3426,0.468,0.927,0.56,92.184,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.283116,6.6897610859926395,53.6554466313173,41918,10
pepsin_and_Pepsin_1979_3,pepsin,Pepsin_1979,0.175,3501,0.467,0.933,0.56,92.806,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.952644,7.088570570573984,56.854111088979664,41918,10
pepsin_and_Pepsin_1979_4,pepsin,Pepsin_1979,0.169,3380,0.455,0.933,0.551,92.106,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.943799,8.969631188729304,71.94121903055265,41918,10
pepsin_and_Pepsin_1979_5,pepsin,Pepsin_1979,0.208,4274,0.548,0.935,0.625,92.601,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.7479362,0.790415504736957,6.339553294329138,41918,10
pepsin_and_aspartic_peptide_inhibitor_4_1,pepsin,aspartic_peptide_inhibitor_4,0.392,5744,0.748,0.945,0.787,95.247,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.2341657,0.0,0.0,41918,8
pepsin_and_aspartic_peptide_inhibitor_4_2,pepsin,aspartic_peptide_inhibitor_4,0.307,4494,0.651,0.937,0.708,94.362,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.412375,0.0,0.0,41918,8
pepsin_and_aspartic_peptide_inhibitor_4_3,pepsin,aspartic_peptide_inhibitor_4,0.402,5650,0.752,0.945,0.79,95.509,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.2223997,0.0,0.0,41918,8
pepsin_and_aspartic_peptide_inhibitor_4_4,pepsin,aspartic_peptide_inhibitor_4,0.199,3081,0.49,0.935,0.579,92.891,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.065878,0.0,0.0,41918,8
pepsin_and_aspartic_peptide_inhibitor_4_5,pepsin,aspartic_peptide_inhibitor_4,0.4,5652,0.76,0.945,0.797,95.341,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.2415724,0.0,0.0,41918,8
pepsin_and_Pepsin_1890_1,pepsin,Pepsin_1890,0.219,4115,0.535,0.932,0.615,92.173,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.7098503,2.06520899679344,16.564076008930382,41918,1176
pepsin_and_Pepsin_1890_2,pepsin,Pepsin_1890,0.211,4190,0.531,0.927,0.61,91.831,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.1834297,0.0,0.0,41918,1176
pepsin_and_Pepsin_1890_3,pepsin,Pepsin_1890,0.216,3761,0.506,0.931,0.591,92.464,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.596054,2.9412161131891317,23.590119611719054,41918,1176
pepsin_and_Pepsin_1890_4,pepsin,Pepsin_1890,0.195,3316,0.47,0.923,0.56,91.177,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.069565,0.0,0.0,41918,1176
pepsin_and_Pepsin_1890_5,pepsin,Pepsin_1890,0.215,3565,0.508,0.926,0.592,91.729,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.8054857,0.6939859513188784,5.566136921068964,41918,1176
pepsin_and_BSA_1,pepsin,BSA,0.0,0,0.143,0.634,0.241,90.2,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,21.921217,11.186520241605836,89.72184986851008,41918,5302
pepsin_and_BSA_2,pepsin,BSA,0.0,0,0.147,0.612,0.24,89.831,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,17.197182,11.456451219413406,91.88684006587589,41918,5302
pepsin_and_BSA_3,pepsin,BSA,0.0,0,0.146,0.609,0.238,89.145,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,21.158428,11.939486805155752,95.76104271058512,41918,5302
pepsin_and_BSA_4,pepsin,BSA,0.0,0,0.142,0.59,0.232,88.394,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,21.053497,11.059842566811145,88.70582745276825,41918,5302
pepsin_and_BSA_5,pepsin,BSA,0.0,0,0.156,0.611,0.247,89.258,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,15.624645,11.577731049699306,92.859568893963,41918,5302
pepsin_and_Pepsin_1511_1,pepsin,Pepsin_1511,0.158,3707,0.479,0.927,0.569,92.115,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.812375,12.669839492058813,101.6188602186302,41918,81
pepsin_and_Pepsin_1511_2,pepsin,Pepsin_1511,0.159,3376,0.467,0.923,0.558,91.688,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.716474,2.4542569353321984,19.68444766868943,41918,81
pepsin_and_Pepsin_1511_3,pepsin,Pepsin_1511,0.153,3197,0.44,0.926,0.538,92.35,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,12.094625,4.164231691246386,33.39935588102652,41918,81
pepsin_and_Pepsin_1511_4,pepsin,Pepsin_1511,0.223,4759,0.604,0.931,0.669,92.579,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.631862,0.05630439702904059,0.45159124983189436,41918,81
pepsin_and_Pepsin_1511_5,pepsin,Pepsin_1511,0.198,3867,0.531,0.928,0.61,91.728,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.742703,12.122969615149911,97.23267256296046,41918,81
pepsin_and_M36_102_1,pepsin,M36_102,0.148,3879,0.465,0.926,0.557,91.242,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.782205,12.170829039157908,97.61653063168036,41918,10
